SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-22-2021,Townhouse,2946 Moorpark Ave,SAN JOSE,CA,95128,908000,2,2.5,SAN JOSE,1259,1307,1981,231,721,425,Sold,,,https://www.redfin.com/CA/San-Jose/2946-Moorpark-Ave-95128/home/1657371,MLSListings,ML81834810,N,Y,37.315294,-121.946643
PAST SALE,August-7-2017,Single Family Residential,2873 Huff Ave,SAN JOSE,CA,95128,1180000,3,2.0,SAN JOSE,1495,8190,1954,1585,789,,Sold,,,https://www.redfin.com/CA/San-Jose/2873-Huff-Ave-95128/home/744934,MLSListings,ML81671655,N,Y,37.3140892,-121.9451113
PAST SALE,December-5-2017,Single Family Residential,2152 Peachtree Ln,SAN JOSE,CA,95128,1600000,3,2.5,SAN JOSE,1759,5500,1949,1465,910,,Sold,,,https://www.redfin.com/CA/San-Jose/2152-Peachtree-Ln-95128/home/1097994,MLSListings,ML81683379,N,Y,37.3343946,-121.9390672
PAST SALE,November-22-2017,Single Family Residential,1696 Walnut Grove Ave,SAN JOSE,CA,95126,900000,3,2.0,SAN JOSE,1488,6000,1946,1478,605,,Sold,,,https://www.redfin.com/CA/San-Jose/1696-Walnut-Grove-Ave-95126/home/717599,MLSListings,ML81675631,N,Y,37.33655,-121.934222
PAST SALE,,Single Family Residential,1236 Greenbriar Ave,San Jose,CA,95128,191500,3,2.0,,1516,6977,1962,,126,,,,,https://www.redfin.com/CA/San-Jose/1236-Greenbriar-Ave-95128/home/580926,,,N,Y,37.3030183,-121.9455557
PAST SALE,January-27-2021,Single Family Residential,1971 Heatherdale Ave,SAN JOSE,CA,95126,1135000,3,1.0,SAN JOSE,1092,6236,1946,316,1039,,Sold,,,https://www.redfin.com/CA/San-Jose/1971-Heatherdale-Ave-95126/home/716810,MLSListings,ML81823000,N,Y,37.3376151,-121.9369783
PAST SALE,July-22-2019,Single Family Residential,689 S Baywood Ave,SAN JOSE,CA,95128,1225000,3,2.0,SAN JOSE,1836,8008,1951,871,667,,Sold,,,https://www.redfin.com/CA/San-Jose/689-S-Baywood-Ave-95128/home/1260950,MLSListings,ML81755627,N,Y,37.3143858,-121.9460001
PAST SALE,June-3-2020,Single Family Residential,1927 Heatherdale Ave,SAN JOSE,CA,95126,1130000,3,2.0,SAN JOSE,1608,6181,1946,554,703,,Sold,,,https://www.redfin.com/CA/San-Jose/1927-Heatherdale-Ave-95126/home/715130,MLSListings,ML81783820,N,Y,37.3375971,-121.9366006
PAST SALE,May-25-2021,Single Family Residential,1216 Greenbriar Ave,San Jose,CA,95128,1750000,3,2.0,San Jose,1516,10777,1962,198,,,Sold,,,https://www.redfin.com/CA/San-Jose/1216-Greenbriar-Ave-95128/home/1098025,MetroList,221036242,N,Y,37.3034802,-121.9456445
PAST SALE,,Single Family Residential,1091 Monica Ln,San Jose,CA,95128,1679000,4,2.0,,1533,6100,1962,,1095,,,,,https://www.redfin.com/CA/San-Jose/1091-Monica-Ln-95128/home/1277404,,,N,Y,37.3030621,-121.9452224
PAST SALE,March-24-2021,Single Family Residential,1025 Lenor Way,SAN JOSE,CA,95128,1935000,5,3.0,SAN JOSE,2482,6313,1962,260,780,,Sold,,,https://www.redfin.com/CA/San-Jose/1025-Lenor-Way-95128/home/1212432,MLSListings,ML81827635,N,Y,37.3020199,-121.9440002
PAST SALE,October-9-2020,Single Family Residential,1054 Mitchell Ct,CAMPBELL,CA,95008,1471054,4,2.0,CAMPBELL,1533,6136,1962,426,960,,Sold,,,https://www.redfin.com/CA/CAMPBELL/1054-MITCHELL-CT-95008/home/1713102,MLSListings,ML81809785,N,Y,37.302463,-121.941992
PAST SALE,May-12-2017,Single Family Residential,1679 Heatherdale Ave,SAN JOSE,CA,95126,1117000,4,2.0,SAN JOSE,1648,6201,1946,1672,678,,Sold,,,https://www.redfin.com/CA/San-Jose/1679-Heatherdale-Ave-95126/home/1046833,MLSListings,ML81645441,N,Y,37.3377328,-121.9347117
PAST SALE,January-12-2017,Single Family Residential,1029 Almarida Dr,SAN JOSE,CA,95128,884000,3,2.0,SAN JOSE,1389,6385,1962,1792,636,,Sold,,,https://www.redfin.com/CA/San-Jose/1029-Almarida-Dr-95128/home/1829067,MLSListings,ML81632679,N,Y,37.3021009,-121.9416671
PAST SALE,August-14-2018,Single Family Residential,445 Payne Ave,SAN JOSE,CA,95128,1460000,5,3.0,SAN JOSE,2102,6120,1962,1213,695,,Sold,,,https://www.redfin.com/CA/San-Jose/445-Payne-Ave-95128/home/1232280,MLSListings,ML81710458,N,Y,37.3017782,-121.9421781
PAST SALE,May-10-2019,Single Family Residential,1640 Hanchett Ave,SAN JOSE,CA,95128,1600000,3,2.0,SAN JOSE,1845,7952,1938,944,867,,Sold,,,https://www.redfin.com/CA/San-Jose/1640-Hanchett-Ave-95128/home/744837,MLSListings,ML81737933,N,Y,37.3254754,-121.9209774
PAST SALE,January-15-2019,Single Family Residential,1651 Hanchett Ave,SAN JOSE,CA,95128,1525000,3,2.0,SAN JOSE,2200,6720,1939,1059,693,,Sold,,,https://www.redfin.com/CA/San-Jose/1651-Hanchett-Ave-95128/home/1634575,MLSListings,ML81732148,N,Y,37.3257528,-121.9215552
PAST SALE,July-14-2017,Single Family Residential,1630 Martin Ave,SAN JOSE,CA,95128,2000000,4,3.5,SAN JOSE,2517,13348,1953,1609,795,,Sold,,,https://www.redfin.com/CA/San-Jose/1630-Martin-Ave-95128/home/716950,MLSListings,ML81649442,N,Y,37.3248233,-121.9203329
PAST SALE,March-12-2021,Single Family Residential,1661 Hanchett Ave,SAN JOSE,CA,95128,1825000,3,2.0,SAN JOSE,2017,6973,1939,272,905,,Sold,,,https://www.redfin.com/CA/San-Jose/1661-Hanchett-Ave-95128/home/1378170,MLSListings,ML81826444,N,Y,37.3256751,-121.9216886
PAST SALE,November-9-2017,Single Family Residential,1681 Hanchett Ave,SAN JOSE,CA,95128,1575000,3,2.0,SAN JOSE,2140,6720,1940,1491,736,,Sold,,,https://www.redfin.com/CA/San-Jose/1681-Hanchett-Ave-95128/home/1593831,MLSListings,ML81681730,N,Y,37.3254071,-121.9219553
PAST SALE,,Single Family Residential,1730 Shasta Ave,San Jose,CA,95128,1700000,3,2.0,,1646,7011,1951,,1033,,,,,https://www.redfin.com/CA/San-Jose/1730-Shasta-Ave-95128/home/1529638,,,N,Y,37.3250224,-121.923111
PAST SALE,,Single Family Residential,1690 Shasta Ave,San Jose,CA,95128,1850000,3,2.0,,2083,6893,1937,,888,,,,,https://www.redfin.com/CA/San-Jose/1690-Shasta-Ave-95128/home/1686252,,,N,Y,37.3255743,-121.9223998
PAST SALE,January-6-2017,Single Family Residential,1642 Shasta Ave,SAN JOSE,CA,95128,1035000,3,2.0,SAN JOSE,1971,6888,1936,1798,525,,Sold,,,https://www.redfin.com/CA/San-Jose/1642-Shasta-Ave-95128/home/1698825,MLSListings,ML81632255,N,Y,37.326137,-121.9217775
PAST SALE,October-25-2019,Single Family Residential,86 Brooklyn Ave,SAN JOSE,CA,95128,780000,1,1.0,SAN JOSE,654,5625,1922,776,1193,,Sold,,,https://www.redfin.com/CA/San-Jose/86-Brooklyn-Ave-95128/home/1342755,MLSListings,ML81767241,N,Y,37.3249317,-121.928667
PAST SALE,August-27-2021,Single Family Residential,1727 Shasta Ave,SAN JOSE,CA,95128,1700000,5,2.5,SAN JOSE,2270,7729,1951,104,749,,Sold,,,https://www.redfin.com/CA/San-Jose/1727-Shasta-Ave-95128/home/580714,MLSListings,ML81850052,N,Y,37.3254526,-121.9235555
PAST SALE,July-2-2020,Single Family Residential,149 Topeka Ave,SAN JOSE,CA,95128,715000,2,1.0,SAN JOSE,800,5625,1920,525,894,,Sold,,,https://www.redfin.com/CA/San-Jose/149-Topeka-Ave-95128/home/716984,MLSListings,ML81788857,N,Y,37.3261889,-121.9311116
PAST SALE,February-13-2021,Single Family Residential,145 Cleveland Ave,SAN JOSE,CA,95128,1285000,3,2.0,SAN JOSE,1258,5635,2020,299,1021,,Sold,,,https://www.redfin.com/CA/San-Jose/145-Cleveland-Ave-95128/home/1378172,MLSListings,ML81813096,N,Y,37.3261688,-121.9301782
PAST SALE,September-13-2019,Single Family Residential,1701 Brooklyn Ave,SAN JOSE,CA,95128,1500000,4,3.0,SAN JOSE,1657,5814,1951,818,905,,Sold,,,https://www.redfin.com/CA/San-Jose/1701-Brooklyn-Ave-95128/home/1353426,MLSListings,ML81759979,N,Y,37.3287403,-121.9266224
PAST SALE,July-2-2021,Single Family Residential,1851 Forest Ave,San Jose,CA,95128,1450000,3,2.0,Rose Garden,1622,6000,1987,160,894,,Sold,,,https://www.redfin.com/CA/San-Jose/1851-Forest-Ave-95128/home/717061,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40947829,N,Y,37.3270694,-121.9275558
PAST SALE,August-13-2021,Single Family Residential,275 Topeka Ave,SAN JOSE,CA,95126,1035000,2,1.0,SAN JOSE,1120,5817,1920,118,924,,Sold,,,https://www.redfin.com/CA/San-Jose/275-Topeka-Ave-95126/home/1620851,MLSListings,ML81852947,N,Y,37.3280536,-121.9305338
PAST SALE,December-15-2017,Single Family Residential,2241 Boxwood Dr,SAN JOSE,CA,95128,1548000,4,2.0,SAN JOSE,1939,6000,1948,1455,798,,Sold,,,https://www.redfin.com/CA/San-Jose/2241-Boxwood-Dr-95128/home/716525,MLSListings,ML81682615,N,Y,37.3372396,-121.9422892
PAST SALE,,Single Family Residential,2284 Maywood Ave,San Jose,CA,95128,1000000,2,1.0,,980,7490,1941,,1020,,,,,https://www.redfin.com/CA/San-Jose/2284-Maywood-Ave-95128/home/1682270,,,N,Y,37.3091355,-121.9339561
PAST SALE,November-13-2020,Single Family Residential,615 S Baywood Ave,SAN JOSE,CA,95128,1300000,2,2.0,SAN JOSE,1569,7995,1950,391,829,,Sold,,,https://www.redfin.com/CA/San-Jose/615-S-Baywood-Ave-95128/home/1357068,MLSListings,ML81816920,N,Y,37.3156757,-121.9460223
PAST SALE,January-13-2017,Single Family Residential,2262 Fruitdale Ave,SAN JOSE,CA,95128,770000,2,2.0,SAN JOSE,979,8154,1941,1791,787,,Sold,,,https://www.redfin.com/CA/San-Jose/2262-Fruitdale-Ave-95128/home/731924,MLSListings,ML81629888,N,Y,37.3101736,-121.9333783
PAST SALE,July-6-2018,Single Family Residential,2246 Fruitdale Ave,SAN JOSE,CA,95128,1050000,2,1.0,SAN JOSE,979,8164,1941,1252,1073,,Sold,,,https://www.redfin.com/CA/San-Jose/2246-Fruitdale-Ave-95128/home/943733,MLSListings,ML81707421,N,Y,37.3102053,-121.9330228
PAST SALE,August-9-2021,Single Family Residential,1195 Dana Ave,SAN JOSE,CA,95126,1200000,2,1.0,SAN JOSE,924,6143,1946,122,1299,,Sold,,,https://www.redfin.com/CA/San-Jose/1195-Dana-Ave-95126/home/1502273,MLSListings,ML81846433,N,Y,37.3375817,-121.9340894
PAST SALE,,Single Family Residential,1140 Empey Way,San Jose,CA,95128,1250000,4,2.0,,1667,8710,1939,,750,,,,,https://www.redfin.com/CA/San-Jose/1140-Empey-Way-95128/home/1790975,,,N,Y,37.3055244,-121.9374672
PAST SALE,July-9-2018,Single Family Residential,2285 Maywood Ave,SAN JOSE,CA,95128,1275000,3,2.0,SAN JOSE,1424,8858,1948,1249,895,,Sold,,,https://www.redfin.com/CA/San-Jose/2285-Maywood-Ave-95128/home/1585910,MLSListings,ML81704526,N,Y,37.309549,-121.9339561
PAST SALE,September-21-2017,Single Family Residential,1141 Empey Way,SAN JOSE,CA,95128,950000,3,2.0,SAN JOSE,1213,8607,1939,1540,783,,Sold,,,https://www.redfin.com/CA/San-Jose/1141-Empey-Way-95128/home/724493,MLSListings,ML81672665,N,Y,37.3055254,-121.9380894
PAST SALE,July-2-2021,Single Family Residential,1149 Empey Way,SAN JOSE,CA,95128,1300000,2,1.0,SAN JOSE,1024,9062,1940,160,1270,,Sold,,,https://www.redfin.com/CA/San-Jose/1149-Empey-Way-95128/home/1424786,MLSListings,ML81849567,N,Y,37.3053993,-121.9381339
PAST SALE,June-23-2021,Single Family Residential,2482 Downing Ave,SAN JOSE,CA,95128,1400000,3,2.0,SAN JOSE,1428,7355,1970,169,980,,Sold,,,https://www.redfin.com/CA/San-Jose/2482-Downing-Ave-95128/home/1497379,MLSListings,ML81845202,N,Y,37.3049608,-121.937517
PAST SALE,October-16-2018,Single Family Residential,2234 Tulip Rd,SAN JOSE,CA,95128,1150000,3,2.0,SAN JOSE,1445,6230,1948,1150,796,,Sold,,,https://www.redfin.com/CA/San-Jose/2234-Tulip-Rd-95128/home/716542,MLSListings,ML81723409,N,Y,37.336057,-121.9419115
PAST SALE,July-28-2017,Single Family Residential,2137 Sunny Vista Dr,SAN JOSE,CA,95128,1200000,3,2.0,SAN JOSE,1316,7425,1948,1595,912,,Sold,,,https://www.redfin.com/CA/San-Jose/2137-Sunny-Vista-Dr-95128/home/1563374,MLSListings,ML81656458,N,Y,37.3367684,-121.9400449
PAST SALE,January-4-2019,Single Family Residential,2145 Sunny Vista Dr,SAN JOSE,CA,95128,1150000,3,1.0,SAN JOSE,1140,6100,1948,1070,1009,,Sold,,,https://www.redfin.com/CA/San-Jose/2145-Sunny-Vista-Dr-95128/home/717691,MLSListings,ML81730424,N,Y,37.3366048,-121.9400894
PAST SALE,August-24-2020,Single Family Residential,2155 SUNNY VISTA Dr,SAN JOSE,CA,95128,1250000,3,2.0,SAN JOSE,1092,6177,1948,472,1145,,Sold,,,https://www.redfin.com/CA/San-Jose/2155-Sunny-Vista-Dr-95128/home/1724385,MLSListings,ML81793845,N,Y,37.3364762,-121.9402671
PAST SALE,December-11-2020,Single Family Residential,2177 Sunny Vista Dr,SAN JOSE,CA,95128,1230000,3,1.0,SAN JOSE,1014,6383,1948,363,1213,,Sold,,,https://www.redfin.com/CA/San-Jose/2177-Sunny-Vista-Dr-95128/home/1082309,MLSListings,ML81816963,N,Y,37.3362457,-121.9405338
PAST SALE,June-20-2019,Single Family Residential,2275 Tulip Rd,SAN JOSE,CA,95128,1300000,3,2.0,SAN JOSE,1092,6122,1948,903,1190,,Sold,,,https://www.redfin.com/CA/San-Jose/2275-Tulip-Rd-95128/home/716540,MLSListings,ML81754463,N,Y,37.3365266,-121.9429114
PAST SALE,October-30-2020,Single Family Residential,2290 Sunny Vista Dr,SAN JOSE,CA,95128,1310000,3,2.0,SAN JOSE,1530,5973,1948,405,856,,Sold,,,https://www.redfin.com/CA/San-Jose/2290-Sunny-Vista-Dr-95128/home/1011595,MLSListings,ML81814358,N,Y,37.3353727,-121.9430003
PAST SALE,May-3-2019,Single Family Residential,2240 Sunny Vista Dr,SAN JOSE,CA,95128,1120000,3,1.0,SAN JOSE,1014,6550,1948,951,1105,,Sold,,,https://www.redfin.com/CA/San-Jose/2240-Sunny-Vista-Dr-95128/home/716552,MLSListings,ML81743880,N,Y,37.3353965,-121.9417337
PAST SALE,April-2-2021,Single Family Residential,2294 Cherrystone Dr,SAN JOSE,CA,95128,1275000,3,1.0,SAN JOSE,1014,5905,1948,251,1257,,Sold,,,https://www.redfin.com/CA/San-Jose/2294-Cherrystone-Dr-95128/home/1424753,MLSListings,ML81828527,N,Y,37.3346659,-121.9432892
PAST SALE,August-13-2021,Single Family Residential,2286 Cherrystone Dr,SAN JOSE,CA,95128,1170000,2,1.0,SAN JOSE,832,5763,1948,118,1406,,Sold,,,https://www.redfin.com/CA/San-Jose/2286-Cherrystone-Dr-95128/home/782990,MLSListings,ML81855722,N,Y,37.3347193,-121.9431114
PAST SALE,July-21-2017,Single Family Residential,2249 KENWOOD Ave,San Jose,CA,95128,967000,3,1.0,699 - Not Defined,1134,5400,1949,1602,853,,Sold,,,https://www.redfin.com/CA/San-Jose/2249-Kenwood-Ave-95128/home/1095640,CRMLS,PW17117194,N,Y,37.33292,-121.9422226
PAST SALE,September-14-2020,Single Family Residential,2510 Downing Ave,SAN JOSE,CA,95128,1170000,3,2.0,SAN JOSE,1415,5869,1961,451,827,,Sold,,,https://www.redfin.com/CA/San-Jose/2510-Downing-Ave-95128/home/1424868,MLSListings,ML81806032,N,Y,37.3049917,-121.9384894
PAST SALE,July-16-2020,Single Family Residential,2227 Peachtree Ln,SAN JOSE,CA,95128,1170000,3,1.0,SAN JOSE,1134,8082,1949,511,1032,,Sold,,,https://www.redfin.com/CA/San-Jose/2227-Peachtree-Ln-95128/home/716574,MLSListings,ML81795775,N,Y,37.3343412,-121.9412449
PAST SALE,February-11-2019,Single Family Residential,2241 Peachtree Ln,SAN JOSE,CA,95128,1129000,3,1.0,SAN JOSE,1134,7590,1949,1032,996,,Sold,,,https://www.redfin.com/CA/San-Jose/2241-Peachtree-Ln-95128/home/970632,MLSListings,ML81733921,N,Y,37.3343553,-121.9418226
PAST SALE,August-26-2019,Single Family Residential,2247 Peachtree Ln,SAN JOSE,CA,95128,1125000,3,2.0,SAN JOSE,1276,7685,1949,836,882,,Sold,,,https://www.redfin.com/CA/San-Jose/2247-Peachtree-Ln-95128/home/1548916,MLSListings,ML81761532,N,Y,37.334314,-121.9420226
PAST SALE,April-8-2021,Single Family Residential,2245 Walnut Grove Ave,SAN JOSE,CA,95128,1330000,3,1.0,SAN JOSE,1294,5447,1949,245,1028,,Sold,,,https://www.redfin.com/CA/San-Jose/2245-Walnut-Grove-Ave-95128/home/717282,MLSListings,ML81832537,N,Y,37.3336377,-121.9420226
PAST SALE,November-19-2020,Single Family Residential,2296 Walnut Grove Ave,SAN JOSE,CA,95128,1085000,3,2.0,SAN JOSE,1134,5647,1949,385,957,,Sold,,,https://www.redfin.com/CA/San-Jose/2296-Walnut-Grove-Ave-95128/home/1176242,MLSListings,ML81811689,N,Y,37.3332089,-121.9435114
PAST SALE,August-13-2019,Single Family Residential,2060 Cherrystone Dr,SAN JOSE,CA,95128,1000000,4,4.0,SAN JOSE,1539,5920,1948,849,650,,Sold,,,https://www.redfin.com/CA/San-Jose/2060-Cherrystone-Dr-95128/home/1118173,MLSListings,ML81759632,N,Y,37.3355795,-121.9380005
PAST SALE,September-25-2020,Single Family Residential,948 Tamarack Ave,SAN JOSE,CA,95128,1052888,3,2.0,SAN JOSE,1225,7405,1950,440,860,,Sold,,,https://www.redfin.com/CA/San-Jose/948-Tamarack-Ave-95128/home/837503,MLSListings,ML81807624,N,Y,37.3326587,-121.9394672
PAST SALE,March-29-2017,Single Family Residential,858 Broadleaf Ln,SAN JOSE,CA,95128,1050000,3,2.0,SAN JOSE,1573,6700,1949,1716,668,,Sold,,,https://www.redfin.com/CA/San-Jose/858-Broadleaf-Ln-95128/home/1492186,MLSListings,ML81641460,N,Y,37.3313411,-121.9416004
PAST SALE,February-26-2018,Single Family Residential,916 Broadleaf Ln,SAN JOSE,CA,95128,1380000,3,2.0,SAN JOSE,1844,5594,1949,1382,748,,Sold,,,https://www.redfin.com/CA/San-Jose/916-Broadleaf-Ln-95128/home/717877,MLSListings,ML81689526,N,Y,37.3321402,-121.9410671
PAST SALE,December-28-2020,Single Family Residential,956 Tamarack Ave,SAN JOSE,CA,95128,965000,2,1.0,SAN JOSE,1130,7494,1950,346,854,,Sold,,,https://www.redfin.com/CA/San-Jose/956-Tamarack-Ave-95128/home/1305671,MLSListings,ML81820000,N,Y,37.3327981,-121.9393783
PAST SALE,February-25-2020,Single Family Residential,2148 Walnut Grove Ave,SAN JOSE,CA,95128,1400000,4,2.0,SAN JOSE,1650,10613,1949,653,848,,Sold,,,https://www.redfin.com/CA/San-Jose/2148-Walnut-Grove-Ave-95128/home/717345,MLSListings,ML81779475,N,Y,37.333601,-121.938645
PAST SALE,January-26-2018,Single Family Residential,2111 PEACHTREE Ln,SAN JOSE,CA,95128,985000,2,1.0,SAN JOSE,875,5500,1949,1413,1126,,Sold,,,https://www.redfin.com/CA/San-Jose/2111-Peachtree-Ln-95128/home/1063048,MLSListings,ML81687874,N,Y,37.3350822,-121.9384672
PAST SALE,May-31-2017,Single Family Residential,2113 Walnut Grove Ave,SAN JOSE,CA,95128,901000,3,1.0,SAN JOSE,1294,8874,1949,1653,696,,Sold,,,https://www.redfin.com/CA/San-Jose/2113-Walnut-Grove-Ave-95128/home/717892,MLSListings,ML81650379,N,Y,37.3342059,-121.938445
PAST SALE,September-3-2019,Single Family Residential,2184 Peachtree Ln,SAN JOSE,CA,95128,1220000,3,2.0,SAN JOSE,1246,5662,1949,828,979,,Sold,,,https://www.redfin.com/CA/San-Jose/2184-Peachtree-Ln-95128/home/1858634,MLSListings,ML81761980,N,Y,37.3341567,-121.9397338
PAST SALE,May-21-2019,Single Family Residential,959 Tamarack Ave,SAN JOSE,CA,95128,1150000,3,1.0,SAN JOSE,1040,7402,1950,933,1106,,Sold,,,https://www.redfin.com/CA/San-Jose/959-Tamarack-Ave-95128/home/1630394,MLSListings,ML81748211,N,Y,37.3330912,-121.9397783
PAST SALE,May-2-2019,Single Family Residential,935 Tamarack Ave,SAN JOSE,CA,95128,1228000,3,1.0,SAN JOSE,1040,7807,1950,952,1181,,Sold,,,https://www.redfin.com/CA/San-Jose/935-Tamarack-Ave-95128/home/710680,MLSListings,ML81745800,N,Y,37.3326704,-121.9401782
PAST SALE,September-27-2018,Single Family Residential,927 Tamarack Ave,SAN JOSE,CA,95128,1050000,3,1.0,SAN JOSE,1040,6758,1950,1169,1010,,Sold,,,https://www.redfin.com/CA/San-Jose/927-Tamarack-Ave-95128/home/982010,MLSListings,ML81720041,N,Y,37.3325685,-121.9402671
PAST SALE,May-22-2019,Single Family Residential,879 Tamarack Ave,SAN JOSE,CA,95128,1405000,4,3.0,SAN JOSE,2316,7018,1950,932,607,,Sold,,,https://www.redfin.com/CA/San-Jose/879-Tamarack-Ave-95128/home/1642609,MLSListings,ML81749071,N,Y,37.3317669,-121.9409338
PAST SALE,April-4-2018,Single Family Residential,846 N Monroe St,SAN JOSE,CA,95128,1325000,3,2.0,SAN JOSE,1609,9360,1950,1345,823,,Sold,,,https://www.redfin.com/CA/San-Jose/846-N-Monroe-St-95128/home/691142,MLSListings,ML81690697,N,Y,37.330957,-121.9433781
PAST SALE,October-29-2017,Single Family Residential,2057 Peachtree Ln,SAN JOSE,CA,95128,1310000,3,2.0,SAN JOSE,1492,8614,1949,1502,878,,Sold,,,https://www.redfin.com/CA/San-Jose/2057-Peachtree-Ln-95128/home/1563401,MLSListings,ML81676752,N,Y,37.3353265,-121.9374672
PAST SALE,April-13-2018,Single Family Residential,2036 Cherrystone Dr,SAN JOSE,CA,95128,1326000,4,3.5,SAN JOSE,1559,7439,1948,1336,851,,Sold,,,https://www.redfin.com/CA/San-Jose/2036-Cherrystone-Dr-95128/home/52672643,MLSListings,ML81695228,N,Y,37.3356863,-121.937645
PAST SALE,September-1-2021,Single Family Residential,2016 Laurelei Ave,SAN JOSE,CA,95128,1935000,4,3.5,SAN JOSE,2718,7396,2009,99,712,,Sold,,,https://www.redfin.com/CA/San-Jose/2016-Laurelei-Ave-95128/home/1189711,MLSListings,ML81854053,N,Y,37.3326244,-121.9359561
PAST SALE,May-26-2017,Single Family Residential,2065 Bel Air Ave,SAN JOSE,CA,95128,1025000,3,2.0,SAN JOSE,1342,7416,1951,1658,764,,Sold,,,https://www.redfin.com/CA/San-Jose/2065-Bel-Air-Ave-95128/home/719379,MLSListings,ML81649501,N,Y,37.3316591,-121.9366672
PAST SALE,April-6-2021,Single Family Residential,2126 W Hedding St,SAN JOSE,CA,95128,1375000,3,2.5,SAN JOSE,1677,9066,1955,247,820,,Sold,,,https://www.redfin.com/CA/San-Jose/2126-W-Hedding-St-95128/home/719932,MLSListings,ML81828138,N,Y,37.329894,-121.937919
PAST SALE,July-27-2020,Single Family Residential,2103 Emory St,SAN JOSE,CA,95128,1700000,3,2.5,SAN JOSE,2256,7966,1962,500,754,,Sold,,,https://www.redfin.com/CA/San-Jose/2103-Emory-St-95128/home/1424766,MLSListings,ML81800199,N,Y,37.329466,-121.9374006
PAST SALE,October-2-2017,Single Family Residential,2001 University Ave,SAN JOSE,CA,95128,1150000,2,2.5,SAN JOSE,1887,7192,1953,1529,609,,Sold,,,https://www.redfin.com/CA/San-Jose/2001-University-Ave-95128/home/1033707,MLSListings,ML81677690,N,Y,37.3304327,-121.9339339
PAST SALE,September-30-2019,Single Family Residential,2136 Bel Air Ave,SAN JOSE,CA,95128,1225000,3,2.0,SAN JOSE,1408,7614,1950,801,870,,Sold,,,https://www.redfin.com/CA/San-Jose/2136-Bel-Air-Ave-95128/home/1189719,MLSListings,ML81768472,N,Y,37.3309102,-121.9385339
PAST SALE,January-12-2018,Single Family Residential,2135 W Hedding St,SAN JOSE,CA,95128,1218000,3,2.5,SAN JOSE,1478,7496,1957,1427,824,,Sold,,,https://www.redfin.com/CA/San-Jose/2135-W-Hedding-St-95128/home/1329636,MLSListings,ML81686115,N,Y,37.3306317,-121.9380228
PAST SALE,February-23-2021,Single Family Residential,2147 W Hedding St,SAN JOSE,CA,95128,1360000,3,2.0,SAN JOSE,1540,7182,1955,289,883,,Sold,,,https://www.redfin.com/CA/San-Jose/2147-W-Hedding-St-95128/home/1214714,MLSListings,ML81825277,N,Y,37.3306267,-121.9382894
PAST SALE,October-4-2017,Single Family Residential,2171 W Hedding St,SAN JOSE,CA,95128,1135000,4,2.5,SAN JOSE,1703,7208,1958,1527,666,,Sold,,,https://www.redfin.com/CA/San-Jose/2171-W-Hedding-St-95128/home/1593882,MLSListings,ML81674510,N,Y,37.3306313,-121.9387116
PAST SALE,November-9-2020,Single Family Residential,2082 Bel Air Ave,SAN JOSE,CA,95128,1310000,3,2.0,SAN JOSE,1583,6947,1955,395,828,,Sold,,,https://www.redfin.com/CA/San-Jose/2082-Bel-Air-Ave-95128/home/623486,MLSListings,ML81813804,N,Y,37.3311331,-121.9366672
PAST SALE,November-27-2018,Single Family Residential,2057 W Hedding St,SAN JOSE,CA,95128,1100000,3,2.0,SAN JOSE,1500,7000,1956,1108,733,,Sold,,,https://www.redfin.com/CA/San-Jose/2057-W-Hedding-St-95128/home/1260800,MLSListings,ML81724591,N,Y,37.3311564,-121.9360895
PAST SALE,August-22-2019,Single Family Residential,2241 Bailey Ave,SAN JOSE,CA,95128,850000,2,1.0,SAN JOSE,892,4674,1916,840,953,,Sold,,,https://www.redfin.com/CA/San-Jose/2241-Bailey-Ave-95128/home/1603641,MLSListings,ML81758664,N,Y,37.3251528,-121.9329339
PAST SALE,January-25-2021,Single Family Residential,847 Whitethorne Dr,SAN JOSE,CA,95128,1262000,3,2.0,SAN JOSE,1477,8003,1956,318,854,,Sold,,,https://www.redfin.com/CA/San-Jose/847-Whitethorne-Dr-95128/home/726443,MLSListings,ML81823097,N,Y,37.300835,-121.9349339
PAST SALE,December-14-2018,Single Family Residential,885 Dogwood Ct,SAN JOSE,CA,95128,1280000,5,2.0,SAN JOSE,1919,7739,1956,1091,667,,Sold,,,https://www.redfin.com/CA/San-Jose/885-Dogwood-Ct-95128/home/1592728,MLSListings,ML81730715,N,Y,37.30006,-121.9355117
PAST SALE,July-23-2021,Single Family Residential,874 Whitethorne Dr,SAN JOSE,CA,95128,1600000,4,2.0,SAN JOSE,2148,8097,1956,139,745,,Sold,,,https://www.redfin.com/CA/San-Jose/874-Whitethorne-Dr-95128/home/549724,MLSListings,ML81849181,N,Y,37.3004652,-121.9345579
