SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-22-2021,Single Family Residential,1135 Polk Ave,SUNNYVALE,CA,94086,2250000,4,3.0,SUNNYVALE,1574,6234,1954,290,1429,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1135-Polk-Ave-94086/home/1762923,MLSListings,ML81826499,N,Y,37.3776445,-122.051983
PAST SALE,October-16-2018,Single Family Residential,1294 Cuernavaca Circulo,MOUNTAIN VIEW,CA,94040,1820000,3,2.0,MOUNTAIN VIEW,1703,4695,1986,1150,1069,261,Sold,,,https://www.redfin.com/CA/Mountain-View/1294-Cuernavaca-Circulo-94040/home/1327389,MLSListings,ML81722707,N,Y,37.3712937,-122.0612826
PAST SALE,September-25-2019,Single Family Residential,1304 Cuernavaca Circulo,MOUNTAIN VIEW,CA,94040,1675000,3,2.0,MOUNTAIN VIEW,1535,5015,1986,806,1091,279,Sold,,,https://www.redfin.com/CA/Mountain-View/1304-Cuernavaca-Circulo-94040/home/1772761,MLSListings,ML81765072,N,Y,37.3718239,-122.060824
PAST SALE,November-23-2020,Townhouse,695 S Knickerbocker Dr #12,SUNNYVALE,CA,94087,1065000,2,2.5,SUNNYVALE,1257,650,1986,381,847,300,Sold,,,https://www.redfin.com/CA/Sunnyvale/695-S-Knickerbocker-Dr-94087/unit-12/home/1432693,MLSListings,ML81810030,N,Y,37.3718307,-122.0598632
PAST SALE,October-24-2017,Townhouse,695 S Knickerbocker Dr #15,SUNNYVALE,CA,94087,1033000,2,2.5,SUNNYVALE,1257,1430,1986,1507,822,260,Sold,,,https://www.redfin.com/CA/Sunnyvale/695-S-Knickerbocker-Dr-94087/unit-15/home/1392791,MLSListings,ML81677991,N,Y,37.3718307,-122.0598632
PAST SALE,November-12-2019,Single Family Residential,1276 Morningside Dr,SUNNYVALE,CA,94087,1688000,3,1.0,SUNNYVALE,1065,6962,1952,758,1585,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1276-Morningside-Dr-94087/home/651747,MLSListings,ML81771749,N,Y,37.3671705,-122.0614392
PAST SALE,August-12-2021,Townhouse,681 Crescent Ave,SUNNYVALE,CA,94087,1050000,2,1.5,SUNNYVALE,1222,1398,1972,119,859,453,Sold,,,https://www.redfin.com/CA/Sunnyvale/681-Crescent-Ave-94087/home/664508,MLSListings,ML81849907,N,Y,37.3550062,-122.0239562
PAST SALE,March-21-2018,Single Family Residential,1289 Susan Way,SUNNYVALE,CA,94087,2370000,3,1.0,SUNNYVALE,1377,6200,1952,1359,1721,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1289-Susan-Way-94087/home/729909,MLSListings,ML81692034,N,Y,37.3690604,-122.0607733
PAST SALE,April-2-2021,Single Family Residential,1169 Blair Ave,SUNNYVALE,CA,94087,2650000,4,3.0,SUNNYVALE,2310,7874,1956,251,1147,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1169-Blair-Ave-94087/home/652041,MLSListings,ML81831147,N,Y,37.3721503,-122.0556922
PAST SALE,May-12-2017,Single Family Residential,1164 Lynn Way,SUNNYVALE,CA,94087,1720000,3,2.0,SUNNYVALE,1272,6000,1955,1672,1352,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1164-Lynn-Way-94087/home/1294204,MLSListings,ML81646234,N,Y,37.3682733,-122.0564226
PAST SALE,July-30-2020,Single Family Residential,1105 Heatherstone Way,SUNNYVALE,CA,94087,1688000,3,1.0,SUNNYVALE,1130,6200,1954,497,1494,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1105-Heatherstone-Way-94087/home/964189,MLSListings,ML81797584,N,Y,37.3672146,-122.0555791
PAST SALE,April-2-2021,Single Family Residential,1111 Lynn Way,SUNNYVALE,CA,94087,2200000,3,2.0,SUNNYVALE,1272,6259,1955,251,1730,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1111-Lynn-Way-94087/home/652848,MLSListings,ML81830574,N,Y,37.368555,-122.0548688
PAST SALE,July-23-2020,Single Family Residential,1113 Susan Way,SUNNYVALE,CA,94087,1906000,3,2.0,SUNNYVALE,1272,5987,1955,504,1498,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1113-Susan-Way-94087/home/1212880,MLSListings,ML81796411,N,Y,37.3678955,-122.0553127
PAST SALE,November-4-2020,Single Family Residential,1143 Susan Way,SUNNYVALE,CA,94087,2208000,4,3.0,SUNNYVALE,2564,6241,1955,400,861,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1143-Susan-Way-94087/home/1622802,MLSListings,ML81813473,N,Y,37.3680321,-122.0559787
PAST SALE,May-21-2020,Single Family Residential,1126 Jamestown Dr,SUNNYVALE,CA,94087,1700000,3,2.0,SUNNYVALE,1249,6000,1955,567,1361,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1126-Jamestown-Dr-94087/home/1855378,MLSListings,ML81789135,N,Y,37.3645177,-122.0571773
PAST SALE,May-16-2019,Single Family Residential,1113 Heatherstone Way,SUNNYVALE,CA,94087,1725000,3,1.0,SUNNYVALE,1268,6180,1954,938,1360,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1113-Heatherstone-Way-94087/home/654362,MLSListings,ML81746339,N,Y,37.367295,-122.0559343
PAST SALE,March-10-2021,Single Family Residential,1125 Heatherstone Way,SUNNYVALE,CA,94087,2020000,3,2.0,SUNNYVALE,1222,6019,1955,274,1653,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1125-Heatherstone-Way-94087/home/644176,MLSListings,ML81828294,N,Y,37.3672976,-122.0564226
PAST SALE,December-17-2018,Townhouse,933 Glen Valley Ter,SUNNYVALE,CA,94085,1220000,2,2.5,SUNNYVALE,1465,1055,2010,1088,833,346,Sold,,,https://www.redfin.com/CA/Sunnyvale/933-Glen-Valley-Ter-94085/home/23048132,MLSListings,ML81728786,N,Y,37.387026,-122.002882
PAST SALE,July-21-2017,Single Family Residential,914 Grape Ave,SUNNYVALE,CA,94087,1800000,3,2.0,SUNNYVALE,1532,6000,1953,1602,1175,,Sold,,,https://www.redfin.com/CA/Sunnyvale/914-Grape-Ave-94087/home/654394,MLSListings,ML81671021,N,Y,37.3642392,-122.0554903
PAST SALE,December-8-2017,Single Family Residential,1054 Morningside Dr,SUNNYVALE,CA,94087,2145000,3,2.0,SUNNYVALE,1384,6000,1953,1462,1550,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1054-Morningside-Dr-94087/home/1321705,MLSListings,ML81683422,N,Y,37.3656388,-122.0537145
PAST SALE,July-7-2020,Single Family Residential,855 Mango Ave,SUNNYVALE,CA,94087,2050000,3,2.0,SUNNYVALE,1476,6163,1953,520,1389,,Sold,,,https://www.redfin.com/CA/Sunnyvale/855-Mango-Ave-94087/home/1751720,MLSListings,ML81796166,N,Y,37.365915,-122.052427
PAST SALE,August-31-2018,Single Family Residential,852 Grape Ave,SUNNYVALE,CA,94087,1800000,3,2.0,SUNNYVALE,1169,6618,1955,1196,1540,,Sold,,,https://www.redfin.com/CA/Sunnyvale/852-Grape-Ave-94087/home/1602134,MLSListings,ML81702913,N,Y,37.3666281,-122.0550464
PAST SALE,September-14-2020,Single Family Residential,1068 Lynn Way,SUNNYVALE,CA,94087,1800000,4,2.5,SUNNYVALE,1513,6037,1953,451,1190,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1068-Lynn-Way-94087/home/1114751,MLSListings,ML81805382,N,Y,37.3679091,-122.0540253
PAST SALE,,Single Family Residential,1076 Lynn Way,Sunnyvale,CA,94087,2150000,3,3.0,,1942,5970,2007,,1107,,,,,https://www.redfin.com/CA/Sunnyvale/1076-Lynn-Way-94087/home/1210359,,,N,Y,37.3680136,-122.0544248
PAST SALE,January-27-2020,Single Family Residential,782 Dona Ave,SUNNYVALE,CA,94087,1450000,3,1.0,SUNNYVALE,1024,6300,1953,682,1416,,Sold,,,https://www.redfin.com/CA/Sunnyvale/782-Dona-Ave-94087/home/1659934,MLSListings,ML81777429,N,Y,37.3691637,-122.0532261
