SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,513 Flannery St,SANTA CLARA,CA,95051,2280000,4,2.5,SANTA CLARA,2206,8058,1963,1,1034,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/513-Flannery-St-95051/home/737235,MLSListings,ML81872047,N,Y,37.3314323,-121.9828792
MLS Listing,,Single Family Residential,605 Giannini Dr,SANTA CLARA,CA,95051,1880000,3,2.0,SANTA CLARA,1147,8076,1956,1,1639,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/605-Giannini-Dr-95051/home/1550012,MLSListings,ML81872024,N,Y,37.332318,-122.0005146
MLS Listing,,Townhouse,1245 Kelley Way,SANTA CLARA,CA,95054,1450000,3,2.5,SANTA CLARA,1894,1310,2003,2,766,425,Active,December-10-2021 11:00 AM,December-10-2021 01:00 PM,https://www.redfin.com/CA/Santa-Clara/1245-Kelley-Way-95054/home/1046793,MLSListings,ML81872018,N,Y,37.3991458,-121.9538768
MLS Listing,,Townhouse,2496 Golf Links Cir,SANTA CLARA,CA,95050,1298000,3,2.0,SANTA CLARA,2088,3341,1979,2,622,665,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2496-Golf-Links-Cir-95050/home/741143,MLSListings,ML81871963,N,Y,37.3325377,-121.9645875
MLS Listing,,Single Family Residential,3241 Catalina Ave,SANTA CLARA,CA,95051,1698888,4,2.5,SANTA CLARA,1700,7090,1963,3,999,,Active,December-10-2021 04:00 PM,December-10-2021 06:00 PM,https://www.redfin.com/CA/Santa-Clara/3241-Catalina-Ave-95051/home/734489,MLSListings,ML81871917,N,Y,37.3446453,-121.9859001
MLS Listing,,Single Family Residential,646 Los Padres Blvd,SANTA CLARA,CA,95050,1400000,3,2.0,SANTA CLARA,1490,5400,1955,6,940,,Active,,,https://www.redfin.com/CA/Santa-Clara/646-Los-Padres-Blvd-95050/home/739681,MLSListings,ML81871709,N,Y,37.3384333,-121.9625528
MLS Listing,,Single Family Residential,1377 Sandia Ave,SUNNYVALE,CA,94089,1199000,3,2.0,SUNNYVALE,1000,5881,1956,7,1199,,Active,,,https://www.redfin.com/CA/Sunnyvale/1377-Sandia-Ave-94089/home/1689970,MLSListings,ML81871641,N,Y,37.3901237,-121.9872328
MLS Listing,,Single Family Residential,2134 Laurel Dr,SANTA CLARA,CA,95050,1299950,3,1.5,SANTA CLARA,1083,5641,1950,7,1200,,Active,,,https://www.redfin.com/CA/Santa-Clara/2134-Laurel-Dr-95050/home/859812,MLSListings,ML81871487,N,Y,37.3468393,-121.9610198
MLS Listing,,Single Family Residential,3016 Forbes Ave,Santa Clara,CA,95051,2450000,5,3.0,Santa Clara,3130,7065,1952,7,783,,Active,,,https://www.redfin.com/CA/Santa-Clara/3016-Forbes-Ave-95051/home/691684,MetroList,221149709,N,Y,37.333248,-121.9835234
MLS Listing,,Single Family Residential,2293 Augusta Pl,SANTA CLARA,CA,95051,1808800,4,3.0,SANTA CLARA,2463,6701,1958,7,734,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2293-Augusta-Pl-95051/home/1393415,MLSListings,ML81871584,N,Y,37.3641676,-121.977126
